3,-0.23216,0.21588,-1.1882,2,-48.5,2.7443,920.75,0
3,-0.056282,0.043636,-1.1426,2,-50,2.3654,921.75,0.25
3,0.14305,0.29627,-1.3364,3,-59.5,0.20709,922.25,0.5
3,0.31893,0.28478,-0.92593,2,-51,0.41571,923.25,0.75
3,0.41273,0.1355,-1.0286,2,-44.5,4.4547,920.25,1.05
3,0.31893,0.23885,-0.97154,2,-52,1.5401,925.75,1.25
3,0.14305,0.29627,-1.0172,2,-52,1.8776,924.25,1.5
3,0.14305,0.29627,-1.0172,2,-51.5,1.7794,924.75,1.75
3,0.1665,0.1355,-0.8347,3,-63.5,2.3194,922.75,2
3,0.1665,0.1355,-0.8347,2,-60.5,4.8474,921.75,2.75
3,0.1196,0.18143,-0.97154,3,-66.5,4.0543,925.25,3.25
3,0.060972,0.25033,-1.0514,3,-64,2.0739,922.75,4.5
3,0.10787,0.23885,-1.0286,3,-64,5.6481,921.75,5
3,0.14305,0.21588,-1.0286,3,-63,1.8715,923.25,5.5
3,0.14305,0.21588,-1.0286,2,-51,2.5173,920.25,6
3,0.084423,0.25033,-1.0628,3,-63,5.2784,922.75,6.75
3,0.084423,0.25033,-1.0628,2,-53,2.0632,921.25,7
3,-0.056282,0.28478,-1.097,2,-53,2.0571,921.25,7.25
3,0.27203,0.14698,-0.97154,2,-53.5,1.7211,922.25,7.75
3,0.27203,0.14698,-0.97154,3,-63.5,1.8837,923.25,8
3,0.27203,0.14698,-0.97154,2,-51,2.4989,920.25,8.25
3,-0.044557,0.26182,-1.097,3,-61.5,0.19788,920.25,8.5
3,0.096148,0.23885,-1.04,3,-63,2.1261,922.75,9.25
3,0.27203,0.14698,-0.97154,3,-62.5,5.9841,921.25,9.75
3,0.27203,0.14698,-0.97154,3,-62.5,2.6047,921.75,10
3,0.037521,0.2733,-1.0628,2,-51,2.505,920.25,10.75
3,0.037521,0.26182,-1.0742,2,-51.5,2.5142,920.25,11
3,0.037521,0.26182,-1.0742,3,-65,1.1766,924.75,11.5
3,0.2134,0.18143,-0.99434,3,-63.5,5.8307,921.25,12
3,-0.021106,0.28478,-1.0856,2,-52,2.2964,920.75,12.25
3,-0.021106,0.28478,-1.0856,3,-63.5,5.5745,921.75,12.5
3,0.025796,0.2733,-1.0856,2,-53.5,1.7365,922.25,12.75
3,0.025796,0.2733,-1.0856,3,-66,0.82682,925.25,13.25
3,0.060972,0.26182,-1.0628,3,-66.5,3.7736,925.75,13.5
